;AGREEMENT_RK;TARGET;AGE;SOCSTATUS_WORK_FL;SOCSTATUS_PENS_FL;GENDER;CHILD_TOTAL;DEPENDANTS;PERSONAL_INCOME;LOAN_NUM_TOTAL;LOAN_NUM_CLOSED
3063;73842596;0;56;0;1;1;3;0;10000;1;0
3064;66746291;0;59;0;1;1;5;0;7000;3;1
3065;66910377;0;57;1;0;0;1;0;25000;2;1
3067;62182545;1;31;1;0;1;1;1;7000;1;0
3069;66890479;0;52;0;1;0;0;0;11000;1;0
3070;60044030;0;56;1;0;1;0;0;9000;1;0
3071;67315584;0;47;1;0;1;1;1;12000;2;0
3072;63591394;0;47;1;0;1;0;0;15000;1;0
3073;62024261;1;43;1;0;0;2;2;20000;1;0
3074;62994681;0;26;1;0;0;1;1;10000;1;0
3075;61364418;0;61;1;1;0;0;0;50000;1;0
3076;74532506;0;24;1;0;0;0;0;23000;1;1
3077;63324920;0;49;1;0;1;2;0;7000;1;1
3078;61229006;0;30;1;0;0;2;2;23000;1;0
3080;74962105;0;58;1;1;1;2;0;5200;2;1
3081;66429178;0;47;1;0;0;1;1;10000;3;1
3082;67439669;1;36;1;0;0;3;1;10000;3;1
3083;65420769;0;25;1;0;1;0;0;9000;1;1
3084;66913635;0;57;0;1;0;3;0;4400;2;0
3085;64351256;0;47;1;0;0;0;0;7000;1;0
3086;66330709;0;37;1;0;1;2;2;15000;3;1
3087;59915340;0;44;1;0;1;0;0;13000;1;1
3088;67094356;0;56;1;1;0;3;2;20000;2;1
3089;64827670;0;54;0;1;1;3;0;9000;1;0
3090;60090981;0;35;1;0;0;2;2;12000;1;0
3091;60099753;0;50;1;0;1;2;0;8000;1;0
3092;66923265;0;34;1;0;1;1;1;10000;2;1
3093;61238223;0;37;0;1;1;1;1;7000;1;0
3095;62169414;0;57;0;1;1;3;0;4000;1;0
3096;66767184;0;35;1;0;1;1;0;20000;1;1
3097;61367329;1;22;1;0;0;0;0;15000;2;1
3098;60117342;0;43;1;0;1;1;1;19000;1;0
3099;61450123;0;35;1;0;1;1;1;7900;1;0
3100;67097297;0;26;1;0;0;1;1;19500;3;1
3101;61471412;0;43;1;0;0;2;2;10000;2;1
3102;66836930;0;28;1;0;0;1;1;8000;4;1
3103;62618311;0;58;1;1;1;0;0;6000;1;0
3104;63594463;0;33;1;0;1;1;1;8000;1;0
3105;61361766;1;33;1;0;0;1;1;30000;1;1
3106;62606691;0;28;1;0;0;0;0;12000;1;0
3107;61847143;0;31;1;0;1;1;1;20000;1;0
3108;67541439;0;41;1;0;1;2;2;43000;2;0
3109;66908792;1;33;1;0;1;3;3;7000;1;0
3110;61048924;0;24;1;0;0;1;1;15000;1;1
3111;74639295;0;33;1;0;0;1;1;7000;3;1
3112;62486232;0;31;1;0;0;2;2;10000;1;1
3113;61441181;1;56;1;0;1;3;0;10000;2;1
3114;74842339;0;28;1;0;0;0;0;30000;1;1
3115;66769539;0;38;1;0;1;0;0;9000;2;1
3116;74191705;0;26;1;0;1;1;1;4300;2;0
3117;61117738;0;60;1;1;1;0;0;14000;1;0
3118;62946778;0;37;1;0;1;2;2;20000;1;1
3119;66186956;0;46;0;1;1;2;0;7000;1;0
3120;64995222;0;32;1;0;1;0;0;15000;1;1
3121;66848610;0;32;1;0;1;1;1;15000;1;1
3123;67147406;0;50;1;0;1;1;0;13000;2;1
3124;62490219;0;43;1;0;0;1;1;30000;1;1
3125;61842866;0;31;1;0;0;1;1;10000;1;1
3126;67082084;0;35;1;0;1;2;2;22000;1;1
3128;65200569;0;43;1;0;1;3;0;10000;1;0
3129;74019280;0;51;1;0;1;4;1;7000;1;0
3130;66907936;0;52;1;0;0;0;0;15000;2;1
3131;63089632;0;40;1;0;1;1;1;100000;1;1
3133;66201675;1;25;1;0;1;1;1;7000;1;0
3134;61241296;0;47;1;0;0;1;0;30000;1;0
3135;61378859;0;25;1;0;0;0;0;15000;1;0
3136;64584590;0;50;0;1;1;2;0;6000;1;1
3137;73842160;1;24;1;0;1;0;0;10000;2;0
3138;64828286;0;40;1;0;1;2;2;15000;1;0
3139;62128608;0;57;0;1;1;3;0;5400;1;0
3140;67207126;0;26;1;0;1;1;1;9000;1;0
3141;67328311;0;32;1;0;0;0;0;10000;3;1
3143;63988703;0;55;1;0;1;0;0;10000;1;1
3144;66517291;0;34;1;0;0;1;0;25000;2;1
3145;66746459;0;51;0;1;1;3;0;4500;1;1
3147;62388907;0;56;1;0;0;2;0;13000;1;0
3148;67026641;0;39;1;0;1;2;2;12000;2;1
3149;65575229;1;26;1;0;1;1;1;15000;1;1
3151;74838826;0;28;1;0;1;1;1;25000;1;0
3152;59937151;0;39;1;0;1;1;1;6500;1;1
3153;60391467;0;58;0;1;1;2;0;8500;1;0
3154;62610510;1;28;1;0;0;0;0;12000;1;0
3155;59935199;0;48;1;0;1;0;0;15000;1;1
3156;66969410;0;38;1;0;0;1;1;9000;3;1
3157;61289953;0;34;1;0;0;0;0;17500;1;0
3158;60455816;0;25;1;0;0;0;0;5000;1;0
3159;74821685;1;42;1;0;1;2;0;20000;1;1
3160;62380207;0;34;1;0;1;2;2;10000;1;0
3161;66919162;1;37;1;0;0;1;0;10000;1;0
3162;74488004;0;26;1;0;1;1;1;14000;3;1
3163;73840141;0;26;1;0;1;0;0;12000;1;0
3164;74982875;0;32;1;0;0;2;2;23000;5;1
3165;62790120;0;55;1;1;0;2;0;10000;1;0
3166;61314647;1;41;1;0;0;0;0;9000;1;0
3167;66659401;0;46;1;0;1;1;1;20000;1;1
3168;66075644;0;25;1;0;1;1;1;15000;1;1
3169;63589885;1;23;1;0;1;1;1;8000;1;0
3170;66332765;0;56;1;0;1;0;0;10000;2;1
3171;61113358;0;57;1;0;0;0;0;9000;1;0
3172;64426236;0;34;1;0;1;2;2;12000;1;0
3173;67232251;0;36;1;0;1;1;1;12000;1;0
3174;60101116;0;57;0;1;1;0;0;7000;1;0
3175;63087396;0;32;1;0;0;2;2;15000;1;0
3176;73819123;0;50;1;0;1;0;0;15500;1;0
3177;74955409;0;64;0;1;1;0;0;8000;2;1
3178;64420826;0;52;1;0;0;0;0;20000;1;0
3179;67093171;0;36;1;0;1;1;1;10000;1;1
3180;74647016;1;36;1;0;1;2;2;8000;3;1
3181;65479112;0;22;1;0;1;0;0;20000;1;1
3182;62938175;0;26;1;0;0;0;0;10000;1;0
3183;73845638;1;45;1;0;1;2;0;8000;1;0
3184;72283156;0;51;1;0;1;0;0;7000;1;0
3186;61857122;0;32;1;0;1;1;1;5300;1;0
3187;60108620;0;59;1;0;1;1;0;9000;1;0
3188;67205804;0;56;1;0;1;2;1;40000;1;1
3189;63983043;0;33;1;0;1;2;2;4500;1;1
3190;64420770;0;40;1;0;1;1;1;13000;1;0
3191;63634502;0;54;1;0;1;4;0;16500;1;1
3192;62256985;0;24;1;0;1;1;1;10000;1;0
3193;74280300;0;54;1;0;0;2;0;35000;1;1
3194;61852386;0;38;1;0;1;1;1;14000;2;1
3195;67215438;0;37;1;0;1;1;0;11000;1;1
3196;66924935;0;63;1;0;1;2;0;16000;3;1
3197;60099270;0;31;1;0;1;2;2;4300;1;0
3198;61142685;0;36;1;0;0;0;0;25000;1;0
3199;63626614;0;22;1;0;0;0;0;12000;1;1
3200;60054019;0;28;1;0;1;1;1;12000;1;0
3201;61257180;0;33;1;0;1;2;2;5000;1;1
3202;60467655;0;55;1;0;1;2;0;5000;1;1
3203;63332580;1;47;1;0;1;1;1;12000;1;0
3205;61424059;0;31;1;0;1;2;2;17000;1;0
3206;67143746;0;37;1;0;1;2;2;13000;2;1
3207;61919558;0;31;1;0;1;1;1;14000;2;0
3208;64446801;0;41;1;0;1;1;1;30000;1;0
3209;64913572;0;60;0;1;1;2;0;6000;1;0
3210;64276572;0;30;1;0;0;1;1;18000;1;1
3211;62089305;0;63;0;1;1;1;0;7000;1;0
3212;64904172;0;38;1;0;0;0;0;12000;1;0
3213;64371819;0;23;1;0;0;0;0;10000;1;0
3214;61149178;0;63;0;1;1;2;0;5500;1;0
3215;59913542;1;41;1;0;1;0;0;60000;1;1
3216;61129295;1;36;1;0;1;0;0;15000;1;1
3217;61166834;0;31;1;0;1;1;1;40000;1;0
3218;67427215;0;60;0;1;1;2;0;18000;1;0
3220;62991577;0;39;1;0;1;3;3;18000;1;0
3221;62938649;0;56;1;0;1;0;0;8000;1;0
3222;74817341;0;53;1;0;1;3;0;30000;1;1
3223;61365871;0;57;1;1;1;1;0;6000;2;0
3224;62946696;0;61;0;1;0;4;1;16000;1;1
3225;62809318;0;34;1;0;1;0;0;10000;1;0
3226;73826454;0;44;1;0;0;1;0;7000;1;0
3227;60093762;0;25;1;0;0;0;0;7000;1;0
3228;66830757;0;53;1;0;1;3;0;12500;2;1
3229;61370411;0;24;1;0;0;2;2;4000;1;0
3230;64822990;0;39;1;0;0;2;2;9000;1;0
3231;63092637;0;27;1;0;1;0;0;14000;2;1
3232;75287848;0;40;1;0;1;1;1;15000;1;0
3233;62248073;0;46;1;0;0;2;1;17000;1;0
3234;66849339;0;61;0;1;0;2;0;5700;3;1
3235;74518814;0;48;1;0;1;2;1;7000;1;1
3236;62943553;0;27;1;0;0;1;1;40000;1;1
3237;64280345;0;30;1;0;1;1;1;17000;1;1
3238;63605241;0;30;1;0;0;0;0;14000;1;0
3239;60466045;0;27;1;0;0;0;0;15000;1;0
3240;61371387;0;27;1;0;1;1;1;10500;1;1
3241;62603497;1;49;1;0;1;1;0;20000;1;0
3242;67333022;1;49;1;0;0;0;0;40000;1;0
3243;67026819;0;34;1;0;0;2;2;15000;3;1
3244;74173366;0;45;1;0;1;3;1;5100;2;0
3245;59937024;0;35;1;0;1;0;0;15000;1;1
3246;60390760;0;30;1;0;0;0;0;20000;1;0
3247;60452578;0;60;0;1;1;0;0;8000;1;0
3248;74664976;0;33;1;0;0;3;3;15000;2;1
3249;62808982;0;24;1;0;0;0;0;16000;1;0
3250;67218784;0;53;1;0;1;1;0;14000;2;1
3251;72288411;0;59;0;1;0;4;0;18000;1;0
3252;60117496;0;31;1;0;1;2;2;6000;1;0
3253;64848344;0;43;1;0;0;2;1;38000;1;0
3254;61879332;0;30;1;0;1;0;0;17000;1;1
3255;61246033;0;51;0;1;1;2;0;6000;1;0
3256;61468570;0;38;1;0;1;1;1;17000;2;1
3257;62942512;0;33;1;0;1;1;1;20000;1;1
3258;66528867;0;41;1;0;1;2;1;8500;2;1
3259;63595949;0;44;1;0;1;2;0;18000;1;0
3260;61358067;0;22;1;0;1;0;0;11000;1;0
3261;61450396;0;23;1;0;0;1;1;22000;1;1
3262;62491651;0;27;1;0;0;1;1;30000;1;1
3263;65401636;0;24;1;0;1;1;1;10000;1;1
3264;64827732;0;41;1;0;1;1;0;8000;1;0
3265;62373697;0;60;0;1;1;3;0;6500;1;0
3266;63373691;0;27;1;0;0;1;1;11000;2;0
3267;61381031;0;46;1;0;1;0;0;5000;1;1
3268;67094368;0;30;1;0;0;2;2;15000;4;1
3269;63595309;0;35;1;0;1;3;3;10000;1;0
3270;67443656;0;49;1;0;0;1;1;30000;1;0
3271;74986993;1;31;1;0;0;2;2;11000;8;1
3272;75002805;0;26;1;0;0;1;1;25000;3;0
3273;72274525;0;57;1;0;1;1;0;10000;2;1
3274;65210460;0;37;0;1;0;0;0;5000;1;0
3275;74817342;0;34;1;1;1;2;2;14000;1;0
3276;66746045;0;59;1;0;1;3;0;16000;1;1
3277;62146901;0;54;0;1;0;1;0;6700;1;0
3278;61145291;0;53;1;0;0;0;0;10000;1;1
3279;62999098;0;51;1;0;1;1;0;4500;1;0
3280;60468052;0;48;1;0;1;1;1;5000;1;1
3281;61290837;0;57;1;1;1;2;0;12000;1;1
3282;75027940;0;54;1;0;0;1;0;17000;1;1
3283;66705231;0;64;1;0;1;2;0;9000;1;1
3284;61116566;0;42;1;0;1;3;0;8000;1;0
3285;75015027;0;62;0;1;0;3;0;6000;3;1
3286;61842650;0;32;1;0;1;1;1;10800;1;0
3287;61973796;0;23;1;0;0;1;1;23000;1;1
3288;64915176;0;54;1;0;1;1;0;22000;1;0
3289;62075219;0;38;1;0;0;2;2;50000;1;0
3290;74477559;0;53;1;0;1;0;0;15000;3;1
3291;59924239;0;37;1;0;1;2;2;9000;1;1
3292;66849074;0;35;1;0;1;2;2;11000;2;1
3293;62590486;0;27;1;0;0;0;0;30000;1;0
3294;63892694;0;55;1;0;1;2;0;19000;1;0
3295;65221932;0;32;1;0;1;2;2;12000;1;0
3296;65488209;0;25;1;0;1;0;0;10000;1;1
3297;74037707;0;44;1;0;1;0;0;7000;1;1
3298;63598728;0;23;1;0;1;1;1;15000;1;0
3299;62506890;0;55;1;0;0;2;0;8000;1;1
3300;67067409;0;27;1;0;0;1;1;8000;3;1
3301;61383239;0;40;1;0;1;2;2;15000;1;0
3302;74247226;0;37;1;0;1;1;1;4000;3;1
3303;74661568;0;37;1;0;1;2;2;10000;2;1
3304;63326862;0;36;1;0;1;1;1;20000;2;0
3305;74479805;1;32;1;0;0;2;2;18000;2;1
3306;64359569;0;63;0;1;0;1;0;7300;1;0
3307;61527228;0;59;0;1;1;0;0;9000;1;0
3309;74661582;0;33;1;0;1;0;0;11500;3;1
3310;60061364;0;47;1;0;0;1;0;7000;1;1
3311;66157715;0;24;1;0;1;1;1;9000;1;1
3312;66330037;0;53;1;0;0;0;0;8000;2;1
3313;61375199;0;33;1;0;0;2;2;10000;2;0
3314;66907810;0;32;1;0;0;1;1;5000;1;1
3315;64550915;0;52;1;1;1;1;1;14000;1;0
3316;67436983;0;35;1;0;1;2;2;9000;1;0
3318;61470586;0;42;1;0;1;0;0;18000;1;0
3319;62236267;0;28;1;0;1;0;0;35000;1;0
3320;60040178;0;48;1;0;1;2;0;7000;1;0
3321;66084093;0;25;1;0;1;0;0;20000;1;1
3322;64849238;0;57;0;1;0;0;0;5000;1;0
3323;61522129;0;40;1;0;0;2;0;7000;1;1
3324;72294963;0;47;1;0;1;1;1;7500;1;0
3325;74544477;0;54;0;1;1;2;1;25000;1;1
3326;66916358;0;64;0;1;0;0;0;13000;1;0
3327;61963166;0;56;0;1;1;1;0;3700;1;0
3328;66668201;0;51;1;0;1;2;0;5000;2;1
3329;62438322;0;47;1;0;1;2;1;7000;1;0
3330;67324354;0;36;1;0;1;0;0;7600;2;0
3331;61234254;0;59;1;1;1;3;0;5000;1;0
3332;64339860;1;24;1;0;0;0;0;5000;1;0
3333;62607808;0;28;1;0;0;0;0;9000;1;1
3334;61155659;0;41;1;0;1;1;1;10000;1;0
3335;63091436;0;29;1;0;1;2;2;13000;1;0
3336;66887013;0;57;0;1;1;0;0;8000;1;0
3337;63322039;0;46;1;0;1;1;0;14000;1;0
3338;67022544;0;43;1;0;1;0;0;10000;4;1
3339;74653638;0;34;1;0;1;1;1;8000;2;1
3341;61256344;0;52;1;0;0;2;2;9500;1;0
3342;62131692;0;40;1;0;0;1;1;30000;1;0
3343;65230549;0;53;1;0;1;2;1;20000;1;1
3344;64333662;0;34;1;0;0;2;2;18000;1;0
3345;65417477;0;24;1;0;1;0;0;9000;1;1
3346;59977061;1;55;1;0;0;2;0;40000;1;0
3347;62988922;0;27;1;0;0;1;1;11000;1;0
3348;62390427;1;39;1;0;0;2;2;20000;1;0
3349;62771158;0;63;0;1;1;3;0;13000;1;0
3350;62088138;0;60;0;1;1;2;0;3000;1;0
3351;61962279;0;24;1;0;0;1;1;12000;1;1
3352;73832846;0;28;1;0;0;0;0;13000;1;0
3353;67208283;0;60;1;0;0;1;0;15000;2;1
3354;61080487;0;32;1;0;0;1;1;55000;1;1
3355;67164928;0;47;1;0;1;0;0;20000;5;1
3356;74645567;0;30;1;0;1;1;1;6000;3;1
3357;66592504;0;41;1;0;0;1;1;15000;2;1
3358;62993605;0;30;1;0;1;1;1;18000;1;0
3359;60390981;0;49;1;0;1;2;0;5300;1;0
3360;75278529;0;45;1;0;1;2;1;7000;2;0
3361;63313251;0;22;1;0;0;0;0;11500;1;0
3362;74843702;0;45;1;0;1;0;0;15000;1;0
3363;62018941;0;61;1;0;1;2;0;15000;1;0
3364;64887054;0;30;1;0;0;0;0;12000;1;1
3365;66700816;0;54;0;1;1;2;0;15000;1;1
3366;62801817;0;45;1;0;0;0;0;15000;1;0
3367;74557410;0;63;0;1;1;0;0;8000;1;1
3368;64600792;0;53;1;0;0;2;0;15000;1;1
3369;64447643;0;26;1;0;0;0;0;25000;1;0
3370;66191336;1;23;1;0;1;0;0;15000;1;1
3371;61378478;0;30;1;0;1;1;1;8000;1;0
3372;60390985;0;37;1;0;1;0;0;8000;1;0
3373;60084438;1;42;1;0;1;0;0;12000;1;0
3374;64561545;0;30;1;0;1;1;1;9500;1;0
3375;64894476;1;44;1;0;1;2;1;30000;1;0
3376;61248476;0;30;1;0;1;0;0;18000;1;0
3377;66774264;0;38;1;0;0;0;0;15000;2;1
3378;62130396;0;50;1;0;1;1;0;8000;1;0
3379;64466314;0;29;1;0;0;0;0;35000;1;0
3380;61429524;0;37;1;0;1;2;2;9000;1;1
3381;61365357;0;50;1;0;0;2;0;30000;1;0
3382;66777372;0;31;1;0;1;0;0;15000;2;1
3383;61436485;0;58;1;1;1;2;0;6000;2;1
3384;62593254;0;44;1;0;1;2;0;20000;1;0
3385;63902034;0;60;1;1;1;1;0;24000;1;0
3386;61518872;0;27;1;0;1;1;1;15000;1;0
3387;66076785;0;26;1;0;1;1;1;16000;1;1
3388;66655590;0;37;1;0;1;2;2;4500;2;1
3389;67424785;1;23;1;0;1;0;0;18000;1;0
3390;67149668;1;50;1;0;0;0;0;20000;2;1
3391;66317956;0;25;1;0;1;0;0;8500;4;1
3392;61227562;0;26;1;0;0;1;0;10000;1;1
3393;74251774;0;58;0;1;1;0;0;5000;1;1
3394;62986816;0;36;1;0;1;2;2;12000;1;0
3395;62589321;0;42;1;0;1;2;2;13000;1;0
3396;61294713;0;46;1;0;1;0;0;9000;1;0
3397;66905853;1;26;1;0;1;1;1;9000;1;0
3399;64465892;0;41;1;0;0;1;0;10000;1;0
3400;67171988;1;28;1;0;1;1;1;15000;1;1
3401;75021562;1;53;1;0;1;0;0;13000;2;0
3402;61838970;0;49;1;0;1;4;1;5000;1;0
3403;67432793;0;51;1;0;1;1;0;15000;2;0
3404;61534026;0;28;1;0;0;1;1;24;1;0
3405;64570071;0;34;1;0;1;4;4;17000;1;0
3406;66322097;0;36;1;0;1;1;1;10000;2;1
3407;66900084;0;26;1;0;1;2;2;7800;1;0
3408;67145849;1;59;1;0;1;0;0;13000;2;1
3409;61081064;0;35;1;0;1;2;2;7000;1;1
3411;61109941;0;37;1;0;0;0;0;40000;1;1
3412;66713195;0;43;1;0;0;2;0;22000;2;1
3413;65500395;0;26;1;0;1;0;0;4500;1;1
3414;65201568;0;30;1;0;1;1;1;7000;1;0
3415;64584153;1;26;1;0;1;1;1;7500;1;1
3416;61853900;0;58;1;1;0;0;0;24000;1;0
3417;67432259;0;36;1;0;0;3;1;12500;2;0
3418;75071526;1;35;1;0;0;1;1;25000;1;1
3419;65395814;0;24;1;0;1;0;0;8000;2;1
3420;62800911;0;54;1;1;1;2;0;15000;1;0
3421;74176800;0;27;1;0;1;2;2;7000;1;0
3422;64440370;0;26;1;0;0;0;0;13450;1;0
3424;59937023;0;43;1;0;1;1;1;9000;1;1
3425;61871427;1;33;1;0;0;2;2;10000;1;1
3426;75216525;0;35;1;0;1;1;1;17000;1;0
3427;64914098;0;50;1;0;1;0;0;6500;1;0
3428;61106820;1;30;1;0;1;2;2;8600;1;1
3429;62251242;0;33;1;0;0;1;1;12000;2;1
3430;60454277;0;42;1;0;1;2;2;13000;1;0
3431;61291354;0;23;1;0;1;0;0;16000;1;0
3432;61448884;0;39;1;0;1;1;1;12000;1;0
3434;66756862;0;39;1;0;1;2;2;11000;2;1
3435;66717008;0;33;1;0;0;1;1;21000;2;1
3436;62244541;0;58;0;1;1;1;0;12300;1;0
3437;65205986;0;45;1;0;0;1;1;10000;1;0
3438;61367177;0;44;1;0;1;0;0;11000;1;1
3439;74190325;0;33;1;0;1;1;1;7000;1;1
3440;60097303;0;44;1;0;1;0;0;8000;1;0
3441;60091889;1;33;1;0;0;1;1;9000;1;0
3442;66073752;0;22;1;0;1;1;1;7000;1;1
3443;64276380;0;27;1;0;1;1;1;12000;1;1
3444;61458379;0;25;1;0;1;1;1;15000;3;0
3445;66707088;0;62;1;0;1;2;0;25000;2;1
3446;67434519;0;46;1;0;1;0;0;15000;1;0
3447;74828461;0;46;1;0;1;1;1;23000;4;1
3448;61102556;0;37;1;0;0;2;2;30000;1;1
3450;61415846;0;50;1;0;1;1;1;10000;1;1
3451;60464642;0;47;1;0;0;1;1;20000;1;1
3452;65225362;0;42;1;0;1;2;0;11000;1;0
3453;67218282;0;52;0;1;1;0;0;12000;1;0
3454;60391760;0;31;1;0;1;1;1;30000;1;0
3455;66748684;0;37;1;0;0;2;2;12000;4;1
3456;60396642;0;63;0;1;1;0;0;4900;1;0
3457;67544974;0;33;1;0;1;2;2;10000;1;0
3458;62171875;0;27;1;0;1;0;0;10000;1;0
3459;62938610;0;40;1;0;0;2;2;10600;1;0
3460;62234593;0;41;1;0;0;2;2;35000;1;0
3461;74021383;1;28;1;0;1;0;0;30000;1;0
3462;62250095;0;28;1;0;0;2;2;15000;1;0
3463;62770964;0;38;1;0;1;1;1;15000;1;0
3464;66979319;0;35;1;0;1;2;2;10000;1;0
3465;66894170;0;28;1;0;1;0;0;10000;1;1
3466;62482423;0;51;1;0;0;5;0;16000;1;1
3467;63891518;0;61;0;1;1;2;0;8000;1;0
3468;74185686;1;40;1;0;1;3;3;7000;5;1
3469;62614766;0;58;0;1;1;0;0;4300;1;0
3470;73850835;1;54;1;1;1;4;1;16800;1;0
3471;66412142;0;42;1;0;0;1;0;10000;2;1
3472;63093534;0;42;1;0;0;0;1;20000;1;0
3473;74481186;1;35;1;0;0;2;2;15000;3;0
3475;66658466;0;37;1;0;1;0;0;7000;4;1
3476;63091429;0;27;1;0;1;0;0;17000;1;0
3477;61519635;0;52;1;0;1;0;0;11000;1;0
3478;67174957;0;57;1;1;1;0;0;9000;3;1
3479;67542872;0;31;1;0;1;0;0;10000;1;0
3480;66838366;1;32;1;0;1;1;1;4300;1;1
3481;74272604;0;50;1;0;1;0;0;92000;1;0
3483;65202741;1;34;1;0;1;3;3;10000;1;0
3484;75026462;0;24;1;0;1;0;0;15000;1;1
3486;67226497;0;52;1;0;1;0;0;8500;1;0
3487;63312792;1;27;1;0;1;1;1;10000;1;1
3488;66660201;0;31;1;0;0;0;0;13000;3;1
3489;64909916;0;35;1;0;1;2;2;27000;1;0
3490;61415905;0;31;1;0;1;1;1;13000;1;0
3491;67534827;0;43;1;0;1;1;0;6000;1;0
3492;62482848;0;53;1;0;1;0;0;14000;1;1
3493;61290817;0;26;1;0;0;0;0;9000;1;1
3494;66433331;0;30;1;0;1;1;1;9000;2;1
3495;66713192;0;40;1;0;1;0;0;8000;5;0
3496;62144142;1;55;0;1;0;2;0;4950;1;0
3497;66895138;0;29;1;0;0;1;1;15000;2;1
3498;74953277;0;36;1;0;0;1;1;10000;2;1
3500;64366466;0;49;1;0;1;2;0;5200;1;0
3501;61834257;0;64;0;1;1;0;0;10000;1;0
3502;66078109;0;35;1;0;1;2;2;9000;1;1
3503;66962216;1;25;1;0;0;2;2;9500;2;0
3504;62808192;1;49;1;0;0;2;1;18000;1;0
3505;59927690;0;43;1;0;1;1;1;8000;1;1
3507;61853742;0;61;0;1;1;0;0;7000;1;1
3508;67097069;0;56;1;0;1;0;0;12500;2;1
3509;72294021;0;31;1;0;1;1;1;12000;1;0
3510;60394328;0;58;1;1;1;2;0;10000;1;0
3511;61958203;0;28;1;0;1;2;2;6500;1;0
3512;65218025;0;58;0;1;0;0;0;9000;1;0
3513;74550092;0;63;0;1;1;0;0;12000;1;1
3514;62016178;0;27;1;0;1;0;0;4500;1;0
3515;59968635;0;35;1;0;1;1;1;8000;1;0
3516;74649985;0;36;1;0;1;1;1;22000;1;1
3517;66665738;0;32;1;0;1;1;1;11000;4;1
3518;66432306;0;30;1;0;0;0;0;15000;4;1
3519;63637235;0;26;1;0;0;1;1;10000;1;1
3520;67097062;1;30;1;0;0;2;2;15000;3;1
3521;67020954;0;44;1;0;1;1;1;8000;1;1
3522;61918478;0;28;1;0;1;0;0;20000;2;1
3523;61378249;0;33;1;0;0;1;2;25000;1;1
3524;66774155;0;50;1;0;0;1;0;20000;1;1
3525;67007555;0;48;1;0;1;0;0;35000;1;1
3526;62374011;0;57;1;0;0;2;0;13000;1;0
3527;61160598;0;54;0;1;1;1;0;6000;1;0
3528;72288914;0;47;1;0;0;2;0;11000;1;0
3529;62128180;0;39;1;0;1;1;1;12000;1;0
3530;62370541;0;36;1;0;1;1;1;30000;1;0
3531;74663774;0;53;0;1;1;2;0;8000;2;1
3532;63602610;1;29;1;0;0;1;1;26000;1;0
3533;61443412;0;30;1;0;0;0;0;16000;2;0
3534;61382320;0;60;0;1;0;0;0;6000;1;0
3535;63998529;0;44;1;0;1;4;1;5000;1;1
3536;60388521;0;47;1;0;1;1;1;5000;1;0
3537;60105793;1;47;1;0;1;1;1;11000;1;0
3538;75014959;0;61;0;1;1;0;0;5800;1;1
3539;62165589;0;28;1;0;0;0;0;13000;1;0
3540;67092863;0;33;1;0;1;2;2;25000;2;1
3541;74819278;0;44;1;0;1;0;0;13000;1;0
3542;66325380;0;62;0;1;1;0;0;9000;2;1
3543;72281249;0;52;1;0;1;0;0;10000;1;0
3544;61382549;0;34;1;0;1;2;2;10000;1;0
3545;74945814;0;65;0;1;1;2;0;6700;1;1
3546;61127169;0;31;1;0;1;2;2;6000;1;1
3547;61845642;0;60;1;0;0;1;0;11500;1;0
3548;61316510;0;32;1;0;1;1;1;15000;1;1
3549;63333939;0;53;1;0;1;0;0;6000;1;0
3551;61105035;0;46;1;0;1;2;0;16000;1;1
3552;67085025;0;44;1;0;0;1;1;15000;4;1
3553;67202062;0;37;1;0;1;2;2;10000;1;0
3554;66195187;0;36;1;0;1;1;1;8000;1;0
3555;59923557;0;63;0;1;0;2;0;5000;1;1
3556;75072009;0;35;1;0;0;0;0;15000;1;0
3557;63905239;0;53;1;0;1;2;0;19000;1;0
3558;62375499;0;53;0;1;1;2;0;20000;1;0
3559;63603818;0;55;1;0;1;1;0;10000;1;0
3560;67526748;1;32;1;0;0;2;2;9000;1;0
3561;61231074;0;35;1;0;1;0;0;18000;1;0
3562;60446112;0;53;0;1;0;2;0;12000;1;0
3563;66658379;0;34;1;0;1;1;1;11000;2;1
3564;62178372;0;53;1;0;1;1;0;10000;1;0
3565;67027135;0;60;1;1;1;1;0;22000;2;1
3566;74192378;0;48;1;0;1;2;0;5000;3;1
3567;61938012;0;35;1;0;1;1;1;10000;1;1
3568;66589706;0;45;1;0;1;1;0;10000;2;1
3569;62994215;0;27;1;0;0;1;1;15000;1;0
3571;61968716;0;51;1;0;1;0;0;14000;1;0
3572;73815822;0;33;1;0;1;0;0;9000;1;0
3574;67140159;0;29;1;0;0;0;0;20000;2;1
3575;67170553;0;28;1;0;0;1;1;26000;3;1
3576;61253040;0;54;1;0;1;2;1;20000;1;0
3577;65486914;0;21;1;0;1;1;1;8000;1;1
3578;65225246;0;61;1;1;1;0;0;9000;1;0
3579;67010150;0;52;1;0;0;0;0;15000;1;1
3580;62081110;0;58;0;1;1;0;0;4500;1;0
3581;75277576;0;64;1;1;1;2;0;10000;2;1
3582;64587065;0;48;1;0;0;1;1;17000;1;1
3583;62034368;0;43;1;0;1;2;1;30000;1;0
3584;60109641;0;58;1;1;0;0;0;18000;1;0
3585;62432900;0;62;0;1;1;0;0;15000;1;0
3586;64906247;0;56;0;1;1;1;0;6800;1;0
